smiles	pred_logP	target_logP
CC1CC1(CC=O)CC(C1CC1)C1(CC2CCCC2)C(C)C1N=N	5.171816825866699	[5,5.5]
CC1C2CC1C1(CC1)C(CCCC=O)CC2(C)CCl	5.1912312507629395	[5,5.5]
CCCCC1(C(C)=O)CCC1C=CCCC1CCCC1C=O	5.283329486846924	[5,5.5]
CCCCC1(CC(=O)C(=S)CC2(C3(CCCC)CCC3)CCC2Br)CC1C	5.389039993286133	[5,5.5]
CCCCCC(C)(C)C1C(C)C1(F)CCC1CC1C	5.092465400695801	[5,5.5]
CCCCC(CC1(C)CC1)C1(C(C)(CCC)CC2CCCC2)CC1	5.210620403289795	[5,5.5]
C=CC=CCC=CC(NF)=C(CC)SC(N)=O	5.263208389282227	[5,5.5]
C=CC1(CC(C)C(C=O)CC=CCC)CCC1	5.119319915771484	[5,5.5]
C=CC=CCC(C=CCC1CC1)C(CCC)C(=O)C=CCl	5.250145435333252	[5,5.5]
C=CC1CCC1(F)CC1(CCCC)C(C)C1S	5.426164627075195	[5,5.5]
CCC1(CC2(CC(C)(C)CCC3CC3C)CCC2CC2CCC2)C(C)C(N)C1Cl	5.220085144042969	[5,5.5]
CCC1(CC2CC2C2CCC(C=O)C2CC2CC2)CC1	5.172821998596191	[5,5.5]
C=CC(C)(CF)CC=CC=CC=CN	5.260439395904541	[5,5.5]
CCC(CC1CCC1)NCC1(CC2(NC=CCC3CC3C)CC2C)CC1	5.275028228759766	[5,5.5]
CCC1(C(Cl)CC2C(C)C2(CCC(C)C)CC2CCC2)CC1	5.3266191482543945	[5,5.5]
CC1=CC2CC3CC=C(C=CN(N)C1)C3=CC2=O	5.190443992614746	[5,5.5]
C=CC1CC1(CC1(CC(C)(C)CCC(C)C)CC1)C1CC1	5.3960466384887695	[5,5.5]
C=CC(=CC)CC1(N(C=C)C2CC2C)CC1C	5.108061790466309	[5,5.5]
C=CC1CCCC1CC(F)C1(C=C)CC1	5.186860084533691	[5,5.5]
C=CC(C)CCC1(CC2(Br)C(C)C2C2CC(S)C2C)CCC1	5.209381580352783	[5,5.5]
O=CC1CC2CC3(CCC3)CC3(CC3)CC3(CC3)CC12	5.288848400115967	[5,5.5]
O=CC1CCC1C1CCC(C2CCCC2CC2(S)CC2)C1C1CCCC1	5.239981651306152	[5,5.5]
C=CSCC(CC(C)C)C1(C(C)CCC(C)C)CC1C=CC	5.1857452392578125	[5,5.5]
C=CCC(CC1(C(C)(C)CC(CCC2CCC2)C2CC2)CC1)C1CC1	5.103306770324707	[5,5.5]
C=CCC=CCC1(C(C=C)=CCC=NNSN)CC1	5.407536029815674	[5,5.5]
C=CC=CC(F)C=CC=CC1CCCC1	5.143732070922852	[5,5.5]
C=CC1C(CC2(C)CC2)CCC1CC1(C=N)CCC1	4.294432640075684	[5,5.5]
CCC(CC1CCC1)CC1(CC2CC2NC=CC=O)C(C)C1CC1(Br)CC1	5.190586090087891	[5,5.5]
C=CCC1(C2C(C#N)CC2CC)CC1C	5.266079902648926	[5,5.5]
C=CCC1CN2NCCC(C=N)=CCCC1(N=C(CC=O)C(=S)C=C)C2=NC(=O)F	5.244536399841309	[5,5.5]
CC1(CC=CCC(C)(C)C2(CS)CC2)CC1	5.101752281188965	[5,5.5]
C=CCC(C(C)C(CC)CC1CC1C=O)C1CCCC1C=O	5.178947448730469	[5,5.5]
CC1CC1CCC12CC(C)C(C)(C)CC1C2C	5.249314785003662	[5,5.5]
CC1C(C2(CC(=O)CC3(C=O)CCC3C3CCCC3C3CCCC3)CC2)C1(N)CN=N	5.228602409362793	[5,5.5]
C=CC(=O)C1=C(C=N)C(C2CCCC2C=C)C1(C=O)C=CC=O	5.276552200317383	[5,5.5]
CCCCC1CCC1(CC1CCCC1C(C)(C)CCC1(C)CC1)SN	5.20230770111084	[5,5.5]
C=CC(CCC1(C)CC1)C(CCC=CC1CCCC1)CC1CC1C	5.019281387329102	[5,5.5]
C=CC1(CC(CCCC2CC2)C2CC2)CCC1C1CCC1CC(C)C	5.293553829193115	[5,5.5]
CC1CC1(CC=CSCCC1CC1)C1CCCC1CC1(C)CC1	5.326674461364746	[5,5.5]
CCC(CCC(C)CC1CCC1)C1CCC1C1(CO)C(C)C1CC(C)N=N	5.305023193359375	[5,5.5]
C=CC1CCC(C2C(C=O)CCC2CC2CCC2)C1CCC(C)CCCCC	5.217893123626709	[5,5.5]
C=CCC1(C(CC)CC2CC2CCC(C=C)C2CC2)CC1	5.189313888549805	[5,5.5]
CCCCC1(CC2CC2)CCC1CC(CC(C)(C)C(CS)C1CC1)C1CC1	5.304263114929199	[5,5.5]
CC1CC1CC1(CC2CCC2)C(C=CC=O)C1(C)CCC1CC1	5.249427795410156	[5,5.5]
C#CC1(CC2(CCCCC)CCC2C(CN)CNCC)CC1C	5.2850446701049805	[5,5.5]
C=CC1C(CC2(CCCC)CC2C)CCC1C1CCC1I	5.208078384399414	[5,5.5]
C=CC1C(C2CCCC2)CCC1C1(CCC2CC2)CC1C	5.18155574798584	[5,5.5]
C=CC(C)(CCC1CCC1)CC1CCC(C=CC2CCC2)C1CC	5.390993118286133	[5,5.5]
C=CC1C2CCC1C1(CC1)CC1CCCC12	5.111537933349609	[5,5.5]
C=CCC1(C2(C(CC=N)C(CCC3CC3)C3CC3)CC2)CC1	5.403030872344971	[5,5.5]
CCC(CN=N)C1CC(F)C1C(CC=CC=O)CC1CCCC1	5.205288410186768	[5,5.5]
C=CCCCC(C)(CC(=O)CC1(CC2(CC)CCC2)CCC1C=O)CC1(C2CCC2)CCC1	5.449069023132324	[5,5.5]
C=CC=CCC1(CC(F)CC=C)CC1C	5.141448020935059	[5,5.5]
CCCCC1C(S)CC(CC2(C3CCCC3CC3(C)CC3)CCC2)C1[SH]=O	5.119379997253418	[5,5.5]
CNC1CCC1C1CCCC1C1CCC1C(C)(CCC1CC1C)CC1CCCC1	5.306753635406494	[5,5.5]
CC1CC1CC=CC1(CS)C(C2CC2)C1(C)C=O	5.234184265136719	[5,5.5]
C=CC1CCC1C=CC1CCCC1C1CCC1C1CC1	5.241341590881348	[5,5.5]
C=CC1C(CC)CC(C2CCCC2)C1C(C)(C)CCC	5.139708518981934	[5,5.5]
C=CC1CCCC1C1C(CCC)CC1(C)CCC(C=O)CC	5.300447463989258	[5,5.5]
C=CC1CCC1C1(CC2CCCC2CC(C)C)CC1C	5.287158966064453	[5,5.5]
CC(C=N)CC=CCC(C=N)C1(CC2CC2C)CC1	5.106078147888184	[5,5.5]
C=CCC(N=CC1CCC1CC1(N)CC(C2CCC(CCCC)C2Br)C1CC)C1CC1	5.295612335205078	[5,5.5]
CC1CC(C=CC2CCCC2CC2(C)CC2)C1C1CC1	5.213793754577637	[5,5.5]
C=CC=CC1CC(C=C)C1CC(CC)CCCC	5.223917007446289	[5,5.5]
C=CC1(CN)CC(C2C(N)CC2CC2CC2C)C1CC1CC1C	5.1192731857299805	[5,5.5]
CCC1C(CC(C)(CC)CC=CC=CN=N)C1C(CN)C1CC1	5.224506378173828	[5,5.5]
C=CCC1(C=N)CCC1CC1(C2CCCC2CCC2CC2)CCC1	5.008543014526367	[5,5.5]
C=CC1CCC1C1CCCC1C1(CCC2CCC2)CC1C	5.260838031768799	[5,5.5]
CCCCC(C)(C)C=CC(CC1(CC=O)CC1C)C1CC1	5.245939254760742	[5,5.5]
C=CC1C(C)(C=C)C1(CNC1CC1)CC1(C)CC1	5.196308612823486	[5,5.5]
C=CCC1(C2C(C3CC3)CC2C2(CN)CC2)CC1C	5.158308029174805	[5,5.5]
N=NC1CCC(CC2(C=O)CCC2)C1CC1(C2CCC2)CC1	5.270070552825928	[5,5.5]
C=CC1(CN)C(C)C1CC1(CC(C)(C)C)CCC1CC(C)C	5.221973419189453	[5,5.5]
CCCCCC1(C)CC1CC(CCC)C1(C2CCCC2)CC1	5.242259502410889	[5,5.5]
CCC1(C(CC(CC2CCCC2CC(C)(C)Br)C2CC2)CC2(C)CC2)CC1O	5.253274440765381	[5,5.5]
C=CC(CCC)C(C)C1CCC(C=C)C1CC1(C)CC1	5.249489784240723	[5,5.5]
CCC(CC1(CC(C)CC#N)CC1)C1CCC1(CC)CCCC1CC1	5.2433671951293945	[5,5.5]
CCC(C=CNC(C)(C)CC1CCC1[SH]=O)CCC1(C)CC1	5.229798316955566	[5,5.5]
CC(C)CC1CCCC1C(C)(C)CC1CCC(C=CC=O)C1CCC1CC1	5.216062545776367	[5,5.5]
C=CCCCC(=CCN1C2(C=CC)NC3CC3(CN)C3=CCCNC2C31C=O)NCC	5.021279335021973	[5,5.5]
CC(C[SH]=O)C1CCC1C1(C(CCC2CC2)CC2CCCC2)CC1	5.244135856628418	[5,5.5]
C=CC1CCC(CC2(C)CC2C)C1CC1(C)CC1	5.200508117675781	[5,5.5]
CC1CC1(CCCC1CC1)C1CCCC1C1(CC2(CN)CC2)CC1	5.24250602722168	[5,5.5]
CCC(CCC1(C)CC1)C(CF)C(C)C1CCC1C=O	5.217035293579102	[5,5.5]
C=CC=CNC=CCCC=CC1(CNC=O)CC1C	5.259335517883301	[5,5.5]
CC1CC12CC1CCC1C(=O)C1(CC1)C2	5.260698318481445	[5,5.5]
CCC1CC2C(CC2C2CCC2)CC2(CCC2)C2(CC2)C1	6.230044364929199	[5,5.5]
C=CCC1(CC2(CC3CCC3)CC2C)C(C)C1C=S	5.378426551818848	[5,5.5]
C=CCC(NCC1(C)CC1)C(C=C)CC1(CCC2(C)CC2)CCC1	5.189310073852539	[5,5.5]
C=CC(CC)CC1=NC=CC1=NCC1(NC=O)CC1C	5.2202067375183105	[5,5.5]
CCC(CC=CC1(CBr)CCC1)C1CC1CC1(N)CC1C	5.257359981536865	[5,5.5]
C=CN1CC2CC3=C4N2C2=NC=CN5C1=NC=CC21CC(C)C(=O)C(C3)CN1C=CN45	5.148061752319336	[5,5.5]
C=CC(C=O)=CC1CC(C=C)C1CC(C)C	5.316723823547363	[5,5.5]
C=CC1CCC1(C=N)CCC1(CCC)CC1C	5.205785751342773	[5,5.5]
C=CC1CCC2C1C=NCC1(CC1)C1CCC21	5.295141220092773	[5,5.5]
CCCCCC(CC(CC)N=CC=CC1(CC2CCCC2S)CC1C)C1CC1	5.246014595031738	[5,5.5]
C=CCC1(CCCC)C(C)C1(CC(C)C)CC1CCCC1CC	5.456582069396973	[5,5.5]
C=CCC(C1CC1)C1CC(O)C(CC(C)(CC=O)C2CCC2N=N)C1C	5.162989616394043	[5,5.5]
C#CC1(C(CCC(C)C=CC=N)CC(C)C)CC1	5.138971328735352	[5,5.5]
CCC(CCC(CC1(CC2CC2C)CC1)C1(I)CC1)CC1(C)CC1	5.105036735534668	[5,5.5]
CNC1C=CC2=CCN1C(=CCl)C=NCCN=CC=CC(=NC=O)NC=CC=C2	5.15629768371582	[5,5.5]
CCCCC(C1CC1)C1(C(N)CC2(CCC(CC)CC(C)(C)S)CCC2)CC1	5.117374420166016	[5,5.5]
CC(N[SH]=O)C(CC1CCCC1)C1(C(CN=NC2CC2CC2CCC2)CC(C)(C)N)CC1	5.206376075744629	[5,5.5]
C#CC(CC1CCC(C2CCC2O)C1C=C)C1CC1	5.233819007873535	[5,5.5]
CCC1(CCC2(F)CC2)CCC1CC(C)(C)CC1CCC1	5.2004075050354	[5,5.5]
CC1C2CCC1C1(CC1C)CC1(CCC1N)C2	5.229213714599609	[5,5.5]
CC1C=CC=CC2CCCC2C(C=CI)C1	5.115590572357178	[5,5.5]
CCCC(CC)C1(C2CCC2)CC1C1C(C)C1(C=O)CN=N	5.202164649963379	[5,5.5]
CC1CC1CC1(C(N)CCC2(C=N)CC2C)CC1CC1CCC1	5.202805519104004	[5,5.5]
CCCCC(C)CC1(C2(CC=O)CC2C)C(C)C1C=O	5.335353374481201	[5,5.5]
C=CC1(CC2CCCC2CC2(S)CC2C)CC1C	5.333702087402344	[5,5.5]
C=CCC1(CC2(C3CCCC3Cl)CCC2)C(C)C1C1CCC1	5.237810134887695	[5,5.5]
C=CC1C(C=N)CC(CC2CC2)C1C1CC1C1CCCC1	5.107186794281006	[5,5.5]
C=CCC(CC1CCC1)C1(C2CCCC2C=C)CC1CC	5.1374359130859375	[5,5.5]
C=CC1(CC(CC(CC=N)C(C)C=NC=O)C2CC2)CC1C	5.259067535400391	[5,5.5]
CCCC1C(C(CC=S)C2CC2)CC1C1(CC2(CC=O)CCC2)CCC1	5.295406341552734	[5,5.5]
C=CC1=CC=NNC(C)CN=NN1C=CC=CC(=O)C(CCCCC)C1CC1	5.384177207946777	[5,5.5]
C=CC1(CCC2(CC(C)(C)CI)CC2)CC1C	5.311285495758057	[5,5.5]
CCC(N)CNC1(CCC(C)C(CC)CF)CCC1CC(C)CC(C)C	5.253146171569824	[5,5.5]
C=CCC(C)(CC)CC1(CCCCC)C(C)C1C=C	5.251877307891846	[5,5.5]
C=CC1(CSCC2(C)CC2)C(N)C1(C)C1CCCC1C#N	5.255387306213379	[5,5.5]
C=CC1C(S)CC1C(CC1(C(N)CCC)CC1)C(C)S	5.332179069519043	[5,5.5]
CC1CC1(CCC1(C)CC1)CC(C1CC1)C1(C)CCC1	5.258699417114258	[5,5.5]
C=CCC1(C2(CC=C)CC2C)CC1C	5.322851181030273	[5,5.5]
C=CC1C=C2C(=O)CC3(N)C(C)C3N2CC=CCC=CC2C(C=O)CC2N1	5.141475677490234	[5,5.5]
C=CC1C(N)C1(C=N)CCC(CC)C1(CC2CC2C)CC1	5.247138977050781	[5,5.5]
C=CC=CCC1(C(CCl)C2(Br)CC2)CC1C	5.419551849365234	[5,5.5]
C=CC=CN=CC(CC(C)N)N=CC(C=C)=C(C=N)C=CCCC	5.147846221923828	[5,5.5]
CCC(CC)C1CC1(CF)C(C)(C)CC	5.247615814208984	[5,5.5]
C=CCC1(C(C)(C)N=CC=CC=CCCC=O)CC1	5.291904449462891	[5,5.5]
C=CC1CCCC1C1C(CCCCC)(CC2CCC2)C1(C)C1CCC1	5.410168170928955	[5,5.5]
C=CC1(CC=CCC2(C)CC2)CC1C	5.282372951507568	[5,5.5]
CCC(C)(CC1(CC=O)CCC1)C(C)C(CN)C1C(C)C1(CC=O)C1CCCC1	5.319362640380859	[5,5.5]
N#CC1CCCC1C1(CNNC=CCC2(C=S)CC2)CCC1CC1CC1	5.288168907165527	[5,5.5]
C=CCC(C)CC1(C(CC=CCC2(C)CC2)C2CC2)CCC1	5.1910200119018555	[5,5.5]
CC1(C)C=CC2CCC2C=CCC2CCCC2C1	5.299010276794434	[5,5.5]
CCC(CCC(CC1(C2CCCC2Br)CC1C)C1CC1)CC1(C)CC1	5.32325553894043	[5,5.5]
CC1CC1CC1C(CC(C2CC2)C(CC2CC2)C2CC2)CC1(N)CF	5.243373870849609	[5,5.5]
C=CC=CC(C)(CCC(C)C(C=C)CC(=S)C=O)CC1CCC1	5.221634387969971	[5,5.5]
C=CC=CC1(CC=C(C=C)NCC2CCC2)CC1C	5.456347465515137	[5,5.5]
CCCC1CCC1(C=N)CC1CCC1(CN)CC1(CCC)CC1C	5.414299964904785	[5,5.5]
C=CC1CC(C2CCCC2CC(C)(C)CCC)C1C=C	5.34739351272583	[5,5.5]
C=CC=CC1CC(CC=CCCC)(NC=O)C1C=N	5.291620254516602	[5,5.5]
C=CC=C(CCC)C(=O)C1(CCCC)CCC1SBr	5.170481204986572	[5,5.5]
CCC1CCCC1C1C(CC2CCC2)CCC1C1CCC1CC1(CC=N)CC1	5.355205535888672	[5,5.5]
C=CCC1(C=CO)C(C)C1CC1(CC(C=S)C2CC2)CCC1	5.259354591369629	[5,5.5]
C=CC=CC=CC=CC(=CCC)CCC	5.367072105407715	[5,5.5]
CCC(N)CCC1CCC(CC)C1C1CCC(C=N)C1CC(CC)C(CC)CC=N	5.3017191886901855	[5,5.5]
C=CC1(C(N)CC2(CC(C)(C)CCC3(C)CC3)CCC2)CC1	5.006530284881592	[5,5.5]
C=CCC(CCC1CC1)C1(C2C(CC(C)C)C(Cl)CC2C2CCC2)CC1	5.376534938812256	[5,5.5]
CC1CC1CC1(CC2(CCC3(C)CC3)CCC2)CCC1C1CCCC1	5.412324905395508	[5,5.5]
C=CC1CCCC1CC(C)(CCCC)CCC(C)CC1(C(C)CF)CCC1	5.239130020141602	[5,5.5]
C=CC1CCC1(CC=N)CC1(CC2(C3CCC3OC=N)CC2)CCC1	5.255131721496582	[5,5.5]
CCCCC1(N)C(C)C1CC(CC1CCC1)C1(C=N)CC1	5.279748916625977	[5,5.5]
CCCCCC1(NCC2(C3(CCCC4CC4)CCC3)CCC2CCC)CCC1	5.113519191741943	[5,5.5]
C=CCC1(CC2(C=CC=CS)CC2C)CC1	5.322384357452393	[5,5.5]
C=CC1C(CCC)(CCC2(N)CC2C)C1(C)C1CCCC1	5.227160453796387	[5,5.5]
CCCCCC1(C2CC2)CC(CC2CC2C)C1CC(CCC)C1CC1	5.320893287658691	[5,5.5]
C#CCC1(C2CCCC2C(C)(CC=C)CC=O)CC1	5.21389102935791	[5,5.5]
C=CC=CCCC(=O)C1(C(C=C)CCC)CC1	5.300167083740234	[5,5.5]
C=CCC1(C2C(C)C(CCC(C)(C)Br)C2N)CC1CC	5.056920051574707	[5,5.5]
C=CCC(C(=O)C=C(C=C)C=C)N(C(N)=O)N(NCC)C(C=C)C=C	5.372915267944336	[5,5.5]
C=CC1(CCC2(C3CCCC3CCC3CC3)CC2)CC1	5.195056915283203	[5,5.5]
C#CCC1(C(CC)CC2CCC2(CC=O)CCC)CCC1	5.2530317306518555	[5,5.5]
CCCCC1(CC(C)(C)CC2(CC3CCC3(N)C[SH]=O)CCC2)CC1C(CC)CCC	5.3643717765808105	[5,5.5]
CCCC1(C2C(C)CCC2C)CC1C1CCCC1F	5.2711334228515625	[5,5.5]
CCC1CCC(C2CC2)C2(CC)C(C)C2NC2(CC2)C1	5.290694236755371	[5,5.5]
C=CC1(CC2CCCC2CC(C(C)C=O)C2CCCC2CC)CCC1	5.259845733642578	[5,5.5]
CCCCC1CCC(CC(CC)C(CC2(CC)CCC2)C2(CCCC)CC2)C1	5.22437858581543	[5,5.5]
CC(CCCC1(N)CCC1)C(C)C1CC2CCCC2CC12CC2C	5.290829658508301	[5,5.5]
CCCC(CC1(CCC(C)CC2CCC2)C(S)C1(C)CC1(C)CC1)C1CC1	5.064741134643555	[5,5.5]
C=CC1(CC=CC2(CC(=O)C=CF)CC2)CC1C	5.306607723236084	[5,5.5]
C=CC1CC(C(C)C=CN)CCC(CC)CC2(CCC2)C1C	5.184482574462891	[5,5.5]
C=CC1CCC(C(C)CCC)C1CC1(C=C)CC1	5.339448928833008	[5,5.5]
CCCC1(CCC2(SC3(CN)CC3)CC2C)C(CC)C1CC1CCC1	5.280898094177246	[5,5.5]
C=CC1CCCC1CC(CC1CCC1)C1(CC2(CC(C)C)CC(N)C2CCN)CC1CCC	5.172127723693848	[5,5.5]
CC1CC1(CC=O)C1(CC2(CC#N)CCC2N)CCC1	5.291683197021484	[5,5.5]
C#CC1CCCC1CC(CC)CC1(CC2(CCC3CC3)CC2)CC1	5.376059055328369	[5,5.5]
C=CC1(CCCC(=CCC(CC)CCC)CCC)CC1	5.2782301902771	[5,5.5]
C=CC1C(C)C1(CCC1CC1C)C1(CCCC2CC2)CCC1	5.222623348236084	[5,5.5]
C=CC1=C2C=CCC3C(C=CC(=O)CC(F)CNN1C=N)C(N)C23	5.187458038330078	[5,5.5]
CCCCCC(C1CCC1CCCC)C1(CC2(C)CC2)CC1C	5.3247528076171875	[5,5.5]
CC(C)CCC1(CC2(C(C)C(C#N)C[SH]=O)CC2C)CCC1	5.271043300628662	[5,5.5]
C=CCC1(CCC2(C3CCC3NC=O)CC2C)CC1	5.22092342376709	[5,5.5]
C=CC1(CCC2(CCC3CC3)CC(CCC)C2CCC)CCC1	5.274248123168945	[5,5.5]
C=CN(NC=O)C1(c2cccn3ncn23)NC(C=CCCC=O)=C1C=C1NCCC=CS1	5.473270416259766	[5,5.5]
CCC1CCC1C1CCCC1C1(CCC(C)(I)CC=O)CC1C	5.298247337341309	[5,5.5]
C=CC1CCCC1C1C(CC(C)C)CCC1C(C)CCC(C)(CC)CCCC	5.436608791351318	[5,5.5]
C#CCC(C)(CC(C)(C)CCC1CC1C)C(C)(C)CC=S	5.3150787353515625	[5,5.5]
CC(C(F)CC=N)C1CCC1C1CC(CC2(N)CC2C)C(N)C1CC1CCC1	5.433345794677734	[5,5.5]
C#CCC(C)C1=NN(C#C[SH]=O)CC(CC)(CC2CC2)CC=C1	5.298880100250244	[5,5.5]
C=CC1CC(CC(C)(C)CC2(CN)CC2)C(C=C)C1C=C	5.27915096282959	[5,5.5]
C=CCC1(C2(CC(CC)CC=O)CC2C)CC1	5.2831525802612305	[5,5.5]
CCC1(S)C(C)C1C1(CCCC2CC2)C(C)C1C1CC1	5.225780487060547	[5,5.5]
CCCCC(CC1(CC=CCC2CC2)C(C=O)C1(C)C=O)C1CC1	5.253687858581543	[5,5.5]
CCC(C(=O)CC(C1CC1)C(CCl)C(C)C=N)C1(C(CN)CCC2CC2C)CC1	5.268345832824707	[5,5.5]
CCCCC1(C(CC=CCC2(C)CC2)NCC2(C)CC2)CC1	5.182103157043457	[5,5.5]
CCC(CC1(CC2CCCC2CCC2CC2)CCC1CC1(C)CC1)C1CCCC1	5.157537937164307	[5,5.5]
CC1C(N)C1(CC=CCC1(C)CC1)C1CCC(S)C1C=S	5.419797897338867	[5,5.5]
C=CC1=C2N3C=CN(C=CN1)CC(=O)C1=C(C=N)C3=CC3C(N1CC)N1CC=CC231	5.372469902038574	[5,5.5]
C=CCCN1C(C)(C)CC(=C(C)NCCC2CC2)NC(CC(C)CCC)C12CC2	5.09968376159668	[5,5.5]
CCCC1(CC2CC2C2C(CC(C)I)CC([SH]=O)C2S)CC1	5.28609561920166	[5,5.5]
CCCC=CC1C(CC(C=O)CC)CC(C2CCCC2)C1C	5.3285813331604	[5,5.5]
CC1CN=C(C2(CCC3CC3)CC2C)C2(C)C1C2(C=O)CO	5.221559524536133	[5,5.5]
CCC(C=CC1(CCC2(CC=O)CC2)CC1C)CCCC1CC1	5.197842121124268	[5,5.5]
C=CC(C=C)=CC=CNC1C(C=O)CC1C1CCC1(C)CC	5.255894660949707	[5,5.5]
C=CC1CCC(C2CCCC2)C1C1C(C)C1(N)CCC1CCC1	5.212681293487549	[5,5.5]
CCC(CC1(CCC(C)C)CC1C)CC1(C2CC2)CC1	5.268362998962402	[5,5.5]
CC1CC1CC1CCCC1C1CCCC1NC1CC(C)C(C2(CC=N)CC2)C1N	5.208039283752441	[5,5.5]
CC(C)CC1(CC2(CS)CC2)CCC1C(C)(C)CCC1(C)CC1	5.168174743652344	[5,5.5]
C=CC(CC)CC1CCC1CC1(C)C(C)C1(C)N	5.329962253570557	[5,5.5]
C=CCC1(C2CCCC2)CC1NC1C(CC2(F)CCC2N)C1C1CCCC1N	5.3845295906066895	[5,5.5]
C=CC1(C(CN)C(CC)C2(CC3(C)CC3)CC2)CC1	5.331655502319336	[5,5.5]
CC1(CCC2CC2)CC2CCCC2C2CCC2(CF)C1	5.218302249908447	[5,5.5]
CC=CC1(CCC(CC2CC2C)C(C)CCC2CC2)CC1C	5.254839897155762	[5,5.5]
C=CC=C1C=CC(CC)CCC=CCC1=CNN	5.355086326599121	[5,5.5]
C#CC1CCC1C(CCC1(CCC2CC2C)CC1)C1CC1	5.3119096755981445	[5,5.5]
CCC(CC)CC1(C2(CC=O)CC2C)C(C)C1S	5.378167152404785	[5,5.5]
CC1CC1(CCC1(C)CC1)C1CCC1(C=N)CC=O	5.284432411193848	[5,5.5]
C=CC1C(CCCC)CC1(C)CC1(C=CC=N)CC1	5.169914722442627	[5,5.5]
CC1CCC2C1C=CCC1(NCC3CCC3)C(C)C21	5.212244987487793	[5,5.5]
CCCCCC1(C2CC2(CCC)N=CCC2(CCC)CC2)CCC1	5.2904438972473145	[5,5.5]
C=CC1CCC1NCC1(C2(CCC(C)C)C(C)C2Cl)CCC1	5.167898178100586	[5,5.5]
CCC1CCCC1CC(C)(C=CC(C)CC=CC=O)CC	5.229358673095703	[5,5.5]
CC(C)(CN)C1C2C=CCC3(C=N)CC3C1CC2N=CC=N	5.3127593994140625	[5,5.5]
CCCC1CCCC1C1CCC1(C=CC(=O)C1CC1)CC	5.351910591125488	[5,5.5]
C=CC1CC1(CCCC)CC1(CC2(SC)CCC2)CCC1	5.170113563537598	[5,5.5]
CCC(C)(CC=N)C1CCC1C1(CCC(C)C2CC2)C(N)C1(C)Br	5.3978424072265625	[5,5.5]
CCC1CC2CC(C=CCC1(C)CSN)C2CC(S)C1CC1	5.424626350402832	[5,5.5]
N=CC(=O)CC1NC(=C(N)N(F)C=O)C=CC=CCC2=CCCC=NC=C21	5.161799430847168	[5,5.5]
C=CC=CC(CCC1CC1)C1(C2(CC=N)CCC2)CC1	5.283381938934326	[5,5.5]
C=CC(CNC1CCCC1)C1(CC2(C(=O)N=NC)CC2)CC1	5.168249130249023	[5,5.5]
CC1(CC2CC(CC(N)C3(C4CCCC4CCC4CC4)CC3I)C2O)CC1	5.107677459716797	[5,5.5]
C=CC1(CC)CC1C1CC1C(CCC)C1CC1	5.266477108001709	[5,5.5]
CCCC(C=N)C1(CC(CC2CC2)C2(C=CN)CC2)CC1	5.192144393920898	[5,5.5]
C=CC(CC)CC1CC(C(CC)CC=O)C(C#N)C1CCC	5.277287483215332	[5,5.5]
C=CC1CC(NCCCC)C(N)C1CC1(CC(C)(C)C=N)CC1C	5.250901699066162	[5,5.5]
C=CCC(C=N)C(C)C1C(C)C(Br)C1C1(CCCCC)CCC1	5.2998247146606445	[5,5.5]
CCCC1CC1(CCC1CC1)C1(CC2CCC2CCC2CC2)CC(C)C1N	5.209777355194092	[5,5.5]
C#CCC1(CCC)C(C2(CN)CCC2)C1(C)C1CC1C(C)CCCC1CC1	5.306460380554199	[5,5.5]
CC(C)CCC12C(=S)C3C(C)C3(S)CC1C2C	5.215764045715332	[5,5.5]
CCCNCC1(C2CCC2(CC=S)CCC2CC2)CC1C	5.105860710144043	[5,5.5]
CCCC1(N)C(C)C1C1(CC=CC2CC2)CCC1	5.358544826507568	[5,5.5]
CC=CCC(C)CC(C)(C)C1(CCCCC)CC1C	5.324358940124512	[5,5.5]
C=CC1CC1CC1(CC(C2CC2)C2CCCC2CCC)CC1	5.2088541984558105	[5,5.5]
CC=CCC(C=N)C1(C2CCCC2)CC1CC1(C)CC1	5.364615440368652	[5,5.5]
CCCCC12CC3C(C)C3(CN)C3CCC3C1C2C	5.2397003173828125	[5,5.5]
C=CC1=C2NC=CC3=C2N(C3)CC2(CC2C)S1	5.2369890213012695	[5,5.5]
C=CCC1(C2CCC2C2(CCC3(N)CCC3)CCC2)CC1	5.320588111877441	[5,5.5]
C=CCC1(C(CCCC2(CBr)CC2)C2CC2)C(C)C1CCC	5.2435712814331055	[5,5.5]
C=CC1(C)C(C2CC2CCCC)C1(CC)CC	5.358266830444336	[5,5.5]
CCC(CSCC1CC1C)C1(CCC2(C)CC2)CC1C	5.209036827087402	[5,5.5]
C=CC1=CC=CC=C2CN1C(=O)C1C=CNC=CC(CCBr)=CNC21	5.302286148071289	[5,5.5]
C=CCC1(C=C)CC(CC2CC2C)C1C=C	5.278907775878906	[5,5.5]
CCC(CC(C)CC1CCC1(CCC1CC1)CC(CC)C1CC1)CC1(C)CC1	5.273555755615234	[5,5.5]
CCc1cccc(C(C(=O)I)C(C)NCC(C)C)c1	5.056513786315918	[5,5.5]
CC1CC1(CCC1(C)CC1)CC1(CC(N)C2CC2)CC1C	5.263526916503906	[5,5.5]
C=CC1CCC1CC(C)C=CC1CCC(C)C1C=O	5.204995155334473	[5,5.5]
